PC Name	User Name	Time Stamp	Active Process Name	Event Classification	KeyCode	Mouse Coordinates X	Mouse Coordinates Y
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:44.139	EXCEL.EXE	key_press	161		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:44.545	EXCEL.EXE	key_press	189		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:49.300	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:49.502	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:49.705	EXCEL.EXE	key_press	107		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:50.828	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:50.999	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:51.903	EXCEL.EXE	key_press	13		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:53.010	EXCEL.EXE	key_press	161		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:53.369	EXCEL.EXE	key_press	189		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:55.068	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:55.271	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:55.661	EXCEL.EXE	key_press	107		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:56.799	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:57.345	EXCEL.EXE	key_press	13		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:59.730	EXCEL.EXE	key_press	161		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:00.042	EXCEL.EXE	key_press	189		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:01.538	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:01.788	EXCEL.EXE	key_press	107		
